Cause,Effect
rcsA,ftsQAZ
rcsA,wza_wzb_b2060_wcaA_wcaB
nlpD_rpoS,ftsQAZ
nlpD_rpoS,nhaA
nlpD_rpoS,osmC
nlpD_rpoS,dps
nlpD_rpoS,acs
nlpD_rpoS,adhE
nlpD_rpoS,aldB
nlpD_rpoS,proP
nlpD_rpoS,alkA
nlpD_rpoS,appY
nlpD_rpoS,cpxAR
crp,acs
crp,galS
crp,cirA
crp,dcuB_fumB
crp,focA_pflB
crp,epd_pgk
crp,nagBACD
crp,glpTQ
crp,galETKM
crp,tsx
crp,gntKU
crp,manXYZ
crp,nupG
crp,aldB
crp,yhfA
crp,uhpT
crp,tdcABCDEFG
crp,proP
crp,nagE
crp,malK_lamB_malM
crp,dctA
crp,melR
crp,rhaT
crp,glpFK
crp,speC
crp,glpACB
crp,caiF
crp,fadL
crp,yiaKLMNOPQRS
crp,araC
crp,rpoH
crp,malT
crp,deoCABD
crp,dadAX
crp,caiTABCDE
crp,gntT
crp,ebgAC
GalR,galS
GalR,galETKM
nagBACD,manXYZ
nagBACD,nagE
lrp,osmC
lrp,ompC
lrp,stpA
lrp,gcvTHP
lrp,ompF
lrp,livKHMGF
lrp,sdaA
glpR,glpTQ
glpR,glpFK
glpR,glpACB
hns,nhaA
hns,osmC
hns,stpA
hns,caiF
hns,rcsAB
hns,fliAZY
envY_ompT,ompC
envY_ompT,ompF
purR,gcvTHP
purR,ycfC_purB
purR,codBA
purR,glyA
purR,pyrC
purR,pyrD
FruR,adhE
FruR,ppsA
FruR,pykF
FruR,aceBAK
himA,dps
himA,focA_pflB
himA,ompC
himA,tdcABCDEFG
himA,narGHJI
himA,hycABCDEFGH
himA,hypABCDE
himA,ompF
himA,sodA
himA,narK
himA,aceBAK
himA,glnHPQ
himA,caiTABCDE
himA,nuoABCEFGHIJKLMN
gcvA,gcvTHP
fnr,acs
fnr,dcuB_fumB
fnr,focA_pflB
fnr,tdcABCDEFG
fnr,narGHJI
fnr,hypABCDE
fnr,arcA
fnr,glpACB
fnr,caiF
fnr,cydAB
fnr,narK
fnr,fdnGHI
fnr,nuoABCEFGHIJKLMN
cspA,hns
arcA,focA_pflB
arcA,dctA
arcA,glpACB
arcA,cydAB
arcA,sodA
arcA,appY
arcA,aceBAK
arcA,nuoABCEFGHIJKLMN
fhlA,hycABCDEFGH
fhlA,hypABCDE
fhlA,fdhF
caiF,caiTABCDE
rpoN,dctA
rpoN,hycABCDEFGH
rpoN,fhlA
rpoN,hypA
rpoN,glnHPQ
rpoN,fdhF
oxyR,dps
cytR,tsx
cytR,nupG
cytR,rpoH
cytR,deoCABD
evgA,ompC
rpoH,lon
fliAZY,fliDST
fliAZY,flgKL
malT,malK_lamB_malM
yiaJ,yiaKLMNOPQRS
deoR,tsx
deoR,nupG
deoR,deoCABD
narL,dcuB_fumB
narL,focA_pflB
narL,adhE
narL,narGHJI
narL,caiF
narL,narK
narL,fdnGHI
narL,nuoABCEFGHIJKLMN
tdcAR,tdcABCDEFG
