Cause,Effect
lacI,lacZYA
crp,lacZYA
crp,ebgAC
crp,epd_pgk
crp,glpD
crp,galETKM
crp,dctA
crp,ppiA
crp,fadL
crp,focA_pflB
crp,tdcABCDEFG
crp,caiTABCDE
crp,gntT
crp,tsx
crp,caiF
crp,glgCAP
crp,nagE
crp,dcuB_fumB
crp,araJ
crp,melAB
crp,malXY
crp,proP
crp,fucAO
crp,glnALG
crp,udp
crp,fixABCX
crp,ansB
crp,yiaKLMNOPQRS
crp,nagBACD
crp,nupG
crp,melR
crp,glpACB
crp,dsdXA
crp,rhaBAD
crp,malI
crp,acs
crp,ompA
crp,fucPIKUR
crp,malS
crp,malEFG
crp,cyaA
crp,sdhCDAB_b0725_sucABCD
crp,araC
crp,malT
crp,speC
crp,deoCABD
crp,aldB
crp,yhfA
crp,glpFK
crp,ptsHI_crr
fadR,fadL
fadR,fadBA
fadR,iclMR
caiF,caiTABCDE
caiF,fixABCX
narL,focA_pflB
narL,caiF
narL,frdABCD
narL,dcuB_fumB
narL,fdnGHI
narL,narGHJI
narL,torCAD
narL,nirBDC_cysG
narL,adhE
narL,nuoABCEFGHIJKLMN
narL,narK
narL,dmsABC
arcA,dctA
arcA,focA_pflB
arcA,aceBAK
arcA,mdh
arcA,fadBA
arcA,betIBA
arcA,glpACB
arcA,icdA
arcA,sdhCDAB_b0725_sucABCD
arcA,nuoABCEFGHIJKLMN
arcA,cyoABCDE
arcA,sodA
arcA,glcDEFGB
arcA,fumA
FruR,aceBAK
FruR,icdA
FruR,pykF
FruR,adhE
FruR,ptsHI_crr
glnALG,glnHPQ
glnALG,nac
iclMR,aceBAK
iclMR,acs
nagBACD,nagE
nagBACD,glmUS
melR,melAB
ebgR,ebgAC
fnr,focA_pflB
fnr,tdcABCDEFG
fnr,caiF
fnr,arcA
fnr,frdABCD
fnr,dcuB_fumB
fnr,fdnGHI
fnr,ansB
fnr,glpACB
fnr,aspA
fnr,narGHJI
fnr,acs
fnr,icdA
fnr,nirBDC_cysG
fnr,sdhCDAB_b0725_sucABCD
fnr,nuoABCEFGHIJKLMN
fnr,cyoABCDE
fnr,narK
fnr,dmsABC
himA,focA_pflB
himA,tdcABCDEFG
himA,caiTABCDE
himA,aceBAK
himA,ompR_envZ
himA,narGHJI
himA,ecpD_htrE
himA,glnHPQ
himA,carAB
himA,nuoABCEFGHIJKLMN
himA,sodA
himA,glcDEFGB
himA,narK
himA,osmE
himA,pspABCDE
ompR_envZ,fadL
ompR_envZ,csgBA
ompR_envZ,csgDEFG
malI,malXY
fucPIKUR,fucAO
yjdHG,dctA
yjdHG,frdABCD
yjdHG,dcuB_fumB
deoR,tsx
deoR,nupG
deoR,deoCABD
araC,araJ
malT,malS
malT,malEFG
nac,putAP
yhdG_fis,proP
yhdG_fis,sdhCDAB_b0725_sucABCD
yhdG_fis,adhE
yhdG_fis,alaWX
yhdG_fis,aldB
yhdG_fis,nrdAB
yhdG_fis,proL
lysR,tdcABCDEFG
glpR,glpD
glpR,glpACB
glpR,glpFK
nlpD_rpoS,proP
nlpD_rpoS,acs
nlpD_rpoS,adhE
nlpD_rpoS,aldB
GalR,galETKM
csgDEFG,csgBA
